MusterCallsDate,MobilizatonSymbol,Countycode,RegistrationAddress,RecallUnit
20210522,精誠甲字231302,10005,苗栗縣頭份市斗煥里1991號,斗煥坪營區
20210522,博愛甲字251106,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210522,博愛甲字231204,65000,新北市淡水區中正路二段53號,忠莊營區
20210522,博愛甲字211203,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20210526,仁愛甲字952011,66000,臺中市大雅區中清路五段2號,清泉崗基地
20210526,仁愛甲字952013,66000,臺中市大雅區中清路五段2號,清泉崗基地
20210526,精誠甲字953033,66000,臺中市新社區大南里崑南街243號,七分營區
20210528,博愛甲字953009,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210529,忠貞甲字250200,66000,臺中市大雅區中清路五段2號,硬漢營區
20210529,博愛甲字211204,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20210529,博愛甲字231205,65000,新北市淡水區中正路二段53號,忠莊營區
20210529,博愛甲字251107,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210529,大業甲字240302,10013,屏東縣內埔鄉龍泉村中勝路415號,龍泉營區
20210529,精誠甲字231303,10005,苗栗縣頭份市斗煥里1991號,斗煥坪營區
20210529,精誠甲字131800,10004,新竹縣湖口鄉勝利路二段3號,湖口三營區
20210529,精誠甲字251200,66000,臺中市大雅區忠義里信義路126號,北大營區
20210531,博愛甲字952013,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210601,精誠甲字933031,10004,新竹縣湖口鄉八德路三段11巷12號,長安營區
20210601,仁愛甲字921008,10015,花蓮縣新城鄉佳林村佳林105號,佳山基地
20210602,仁愛甲字921009,10015,花蓮縣新城鄉佳林村佳林105號,佳山基地
20210603,仁愛甲字921010,10015,花蓮縣新城鄉佳林村佳林105號,佳山基地
20210605,忠信甲字130500,63000,臺北市大安區和平東路三段170號,基信營區
20210605,忠信甲字130600,63000,臺北市大安區和平東路三段170號,基信營區
20210605,博愛甲字252100,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210605,博愛甲字231101,65000,新北市淡水區中正路二段53號,忠莊營區
20210605,博愛甲字231102,65000,新北市淡水區中正路二段53號,忠莊營區
20210605,博愛甲字231108,65000,新北市淡水區中正路二段53號,忠莊營區
20210605,博愛甲字231109,65000,新北市淡水區中正路二段53號,忠莊營區
20210605,博愛甲字211205,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20210607,大業甲字943002,64000,高雄市林園區潭頭村潭頭路803號,勾踐營區
20210608,大業甲字943005,64000,高雄市林園區潭頭村潭頭路803號,勾踐營區
20210608,仁愛甲字933013,68000,桃園市八德區興豐路886號,八德營區
20210608,仁愛甲字932011,68000,桃園市楊梅區楊梅路一段367巷51號,慧星營區
20210608,仁愛甲字943005,10013,屏東縣枋山鄉加祿村加祿路192號,加祿堂營區
20210609,忠貞甲字942003,64000,高雄市鳥松區忠義路500號,鐵衛營區
20210616,博愛甲字932029,10005,苗栗縣頭份市斗煥里1991號,斗煥坪營區
20210616,博愛甲字932016,65000,新北市土城區仁愛路23號,仁愛營區
20210616,大業甲字943003,64000,高雄市林園區潭頭村潭頭路803號,勾踐營區
20210616,精誠甲字952019,10010,嘉義縣大林鎮中坑里沙崙19號,中坑營區
20210616,精誠甲字932010,68000,桃園市平鎮區陸光路14巷300號,雙連坡營區
20210617,精誠甲字952020,10010,嘉義縣大林鎮中坑里沙崙19號,中坑營區
20210617,博愛甲字932017,65000,新北市土城區仁愛路23號,仁愛營區
20210617,博愛甲字932030,10005,苗栗縣頭份市斗煥里1991號,斗煥坪營區
20210617,軍勤甲字931305,68000,桃園市復興區羅浮里37號,復興工務段
20210618,忠貞甲字952005,66000,臺中市大雅區中清路五段2號,硬漢營區
20210618,博愛甲字952016,10007,彰化縣彰化市卦山路14號,龍泉營區
20210618,博愛甲字933009,10005,苗栗縣頭份市斗煥里1991號,斗煥坪營區
20210618,博愛甲字933010,10005,苗栗縣頭份市斗煥里1991號,斗煥坪營區
20210618,博愛甲字933011,10005,苗栗縣頭份市斗煥里1991號,斗煥坪營區
20210618,博愛甲字942002,67000,臺南市北區長榮五段393號,長榮營區
20210619,忠貞甲字230206,68000,桃園市龜山區公西里文三一街501號,慧敏營區
20210619,博愛甲字232200,65000,新北市淡水區中正路二段53號,忠莊營區
20210619,博愛甲字231104,65000,新北市淡水區中正路二段53號,忠莊營區
20210619,博愛甲字251501,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210619,博愛甲字251502,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210619,博愛甲字251508,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210619,博愛甲字251509,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210619,大業甲字240306,10013,屏東縣內埔鄉龍泉村中勝路415號,龍泉營區
20210619,精誠甲字230501,10004,新竹縣關西鎮東平里老?寮1鄰22號,關西營區
20210619,精誠甲字230502,10004,新竹縣關西鎮東平里老?寮1鄰22號,關西營區
20210619,精誠甲字231307,10005,苗栗縣頭份鎮斗煥里1991號,斗煥坪營區
20210619,精誠甲字231308,10005,苗栗縣頭份鎮斗煥里1991號,斗煥坪營區
20210619,精誠甲字231309,10005,苗栗縣頭份鎮斗煥里1991號,斗煥坪營區
20210619,精誠甲字250201,66000,臺中市大雅區忠義里信義路126號,北大營區
20210619,精誠甲字250202,66000,臺中市大雅區忠義里信義路126號,北大營區
20210619,精誠甲字240905,64000,高雄市鳳山區鳳頂路1000號,金湯營區
20210619,精誠甲字231301,10005,苗栗縣頭份鎮斗煥里1991號,斗煥坪營區
20210621,博愛甲字942003,67000,臺南市北區長榮五段393號,長榮營區
20210621,博愛甲字952017,10007,彰化縣彰化市卦山路14號,龍泉營區
20210623,博愛甲字942004,67000,臺南市北區長榮五段393號,長榮營區
20210623,博愛甲字932019,65000,新北市土城區仁愛路23號,仁愛營區
20210624,博愛甲字933004,65000,新北市土城區仁愛路23號,仁愛營區
20210625,博愛甲字952018,10007,彰化縣彰化市卦山路14號,龍泉營區
20210625,博愛甲字943002,67000,臺南市北區長榮五段393號,長榮營區
20210626,博愛甲字251503,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210626,博愛甲字232100,65000,新北市淡水區中正路二段53號,忠莊營區
20210626,博愛甲字231105,65000,新北市淡水區中正路二段53號,忠莊營區
20210626,精誠甲字230601,10004,新竹縣關西鎮東平里老?寮1鄰22號,關西營區
20210626,精誠甲字230602,10004,新竹縣關西鎮東平里老?寮1鄰22號,關西營區
20210628,博愛甲字953703,10007,彰化縣彰化市卦山路14號,龍泉營區
20210629,博愛甲字932014,65000,新北市土城區仁愛路23號,仁愛營區
20210701,博愛甲字933001,65000,新北市土城區仁愛路23號,仁愛營區
20210703,博愛甲字231504,10005,苗栗縣頭份市斗煥里1991號,斗煥坪營區
20210703,博愛甲字251507,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210703,大業甲字240206,10013,屏東縣恆春鎮省北路二段80號,仁壽營區
20210705,博愛甲字236700,10005,苗栗縣頭份市斗煥里1991號,斗煥坪營區
20210707,博愛甲字932044,63000,臺北市北投區中央北路二段70號,復興崗校區
20210708,博愛甲字932045,63000,臺北市北投區中央北路二段70號,復興崗校區
20210710,忠貞甲字230500,68000,桃園市龜山區公西里文三一街501號,慧敏營區
20210710,忠貞甲字230205,68000,桃園市龜山區公西里文三一街501號,慧敏營區
20210710,博愛甲字251205,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210710,博愛甲字241406,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20210710,博愛甲字231505,10005,苗栗縣頭份市斗煥里1991號,斗煥坪營區
20210710,大業甲字240304,10013,屏東縣內埔鄉龍泉村中勝路415號,龍泉營區
20210710,大業甲字140500,64000,高雄市林園區潭頭村潭頭路803號,勾踐營區
20210710,大業甲字230200,10002,宜蘭縣蘇澳鎮軍港路10號,東海營區
20210710,仁愛甲字240100,67000,臺南市南區機場路905號,臺南基地
20210710,仁愛甲字250200,10010,嘉義縣水上鄉榮典路1號,嘉義基地
20210710,忠義甲字181200,64000,高雄市左營區介壽路20號,精誠營區
20210710,忠義甲字280700,10017,基隆市中山二路94號,居仁營區
20210710,忠義甲字280800,10017,基隆市中山二路94號,居仁營區
20210710,精誠甲字942003,67000,臺南市官田區官田里官田路49號,官田營區
20210710,精誠甲字942011,64000,高雄市大樹區久堂村久堂路19520號,仁美營區
20210710,精誠甲字942013,10013,屏東縣枋山鄉加祿村加祿路192號,加祿堂營區
20210710,精誠甲字140600,64000,高雄市大樹區久堂路195之20號,仁美營區
20210710,精誠甲字230302,10004,新竹縣關西鎮東平里老寮1鄰22號,關西營區
20210710,精誠甲字240302,67000,臺南市大內區日新村新厝子45號,大內營區
20210710,精誠甲字240906,10013,屏東縣枋山鄉加祿村加祿路192號,加祿堂營區
20210710,精誠甲字250305,66000,臺中市烏日區學田路719號,成功嶺營區
20210710,精誠甲字240908,10013,屏東縣枋山鄉加祿村加祿路192號,加祿堂營區
20210711,精誠甲字932017,10004,新竹縣關西鎮東平里老寮1鄰22號,關西營區
20210711,精誠甲字952005,66000,臺中市烏日區學田路719號,成功嶺營區
20210712,忠義甲字933002,10002,宜蘭縣蘇澳鎮軍港路10號,東海營區
20210712,大業甲字942006,10013,屏東縣內埔鄉龍泉村中勝路415號,龍泉營區
20210713,仁愛甲字921001,10015,花蓮縣新城鄉嘉新村花師街37號,花蓮基地
20210713,仁愛甲字941003,64000,高雄市岡山區介壽西路西首2號,岡山基地
20210714,仁愛甲字921002,10015,花蓮縣新城鄉嘉新村花師街37號,花蓮基地
20210714,仁愛甲字942001,64000,高雄市岡山區介壽西路西首2號,岡山基地
20210714,仁愛甲字943002,10013,屏東縣屏東市勝利路330號,屏東基地
20210717,博愛甲字231507,10005,苗栗縣頭份市斗煥里1991號,斗煥坪營區
20210717,博愛甲字231508,10005,苗栗縣頭份市斗煥里1991號,斗煥坪營區
20210717,博愛甲字231501,10005,苗栗縣頭份市斗煥里1991號,斗煥坪營區
20210717,博愛甲字231502,10005,苗栗縣頭份市斗煥里1991號,斗煥坪營區
20210717,博愛甲字233803,65000,新北市淡水區中正路二段53號,忠莊營區
20210717,博愛甲字243600,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20210717,博愛甲字251601,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210717,博愛甲字251602,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210717,博愛甲字251608,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210717,博愛甲字251609,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210717,仁愛甲字130100,10018,新竹市北區中正路699號,新竹基地
20210717,精誠甲字251004,10010,嘉義縣大林鎮中坑里沙崙19號,中坑營區
20210719,博愛甲字952004,10005,苗栗縣苗栗市府前路56號,建功營區
20210720,仁愛甲字931002,10018,新竹市北區中正路699號,新竹基地
20210721,仁愛甲字932001,10018,新竹市北區中正路699號,新竹基地
20210722,仁愛甲字931003,10018,新竹市北區中正路699號,新竹基地
20210723,博愛甲字953003,10005,苗栗縣苗栗市府前路56號,建功營區
20210723,軍勤甲字921102,10015,花蓮市富裕2街321號,花蓮工務段
20210724,博愛甲字231403,10005,苗栗縣頭份市斗煥里1991號,斗煥坪營區
20210724,博愛甲字251603,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210724,博愛甲字233804,65000,新北市淡水區中正路二段53號,忠莊營區
20210724,博愛甲字241306,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20210724,精誠甲字250802,67000,臺南市白河區內角里2號,內角營區
20210724,精誠甲字231101,68000,桃園市八德區介壽路二段1265號,更寮腳營區
20210726,博愛甲字236600,10005,苗栗縣頭份市斗煥里1991號,斗煥坪營區
20210726,博愛甲字952005,10005,苗栗縣苗栗市府前路56號,建功營區
20210728,博愛甲字912001,10016,澎湖縣湖西鄉西溪村13鄰西溪128號,太武北營區
20210729,精誠甲字933021,68000,桃園市龍潭區中正路三林段277號,龍城營區
20210730,博愛甲字953004,10005,苗栗縣苗栗市府前路56號,建功營區
20210731,博愛甲字251605,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210731,博愛甲字241505,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20210731,博愛甲字233802,65000,新北市淡水區中正路二段53號,忠莊營區
20210731,博愛甲字231404,10005,苗栗縣頭份市斗煥里1991號,斗煥坪營區
20210731,精誠甲字230303,10004,新竹縣關西鎮東平里老寮1鄰22號,關西營區
20210731,精誠甲字230310,10004,新竹縣關西鎮東平里老寮1鄰22號,關西營區
20210802,博愛甲字953005,10005,苗栗縣苗栗市府前路56號,建功營區
20210802,博愛甲字953701,10005,苗栗縣苗栗市府前路56號,建功營區
20210802,軍勤甲字951103,66000,臺中市烏日區光日路225號,工務養護總隊
20210804,精誠甲字923017,10015,花蓮縣吉安鄉干城一街46號,南華營區
20210804,精誠甲字953046,66000,臺中市新社區中興嶺100號,中興嶺營區
20210805,精誠甲字943008,67000,臺南市新化區知義里新和庄551號,知義營區
20210806,忠貞甲字922001,10015,花蓮縣新城鄉花師街37號,花蓮基地
20210806,博愛甲字952011,66000,臺中市西屯區青海路二段111號,青海營區
20210807,博愛甲字252600,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210807,博愛甲字252700,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210807,忠貞甲字250300,66000,臺中市大雅區中清路五段2號,硬漢營區
20210807,忠貞甲字240100,64000,高雄市鳥松區忠義路500號,鐵衛營區
20210807,博愛甲字231405,10005,苗栗縣頭份市斗煥里1991號,斗煥坪營區
20210807,博愛甲字233602,65000,新北市淡水區中正路二段53號,忠莊營區
20210807,博愛甲字241506,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20210807,精誠甲字260100,09020,金門縣金湖鎮士校路1號,太湖營區
20210809,博愛甲字256800,66000,臺中市烏日區中山路三段502號,成功嶺營區
20210809,博愛甲字952008,66000,臺中市西屯區青海路二段111號,青海營區
20210810,仁愛甲字942008,10013,屏東縣勝利路330號,大聖東營區
20210811,仁愛甲字943009,67000,臺南市仁德區仁愛里保仁路195號,長安營區
20210811,精誠甲字923020,10014,臺東市岩灣路101巷598號,臺東火車站
20210811,精誠甲字933035,65000,新北市新店區復興路94號,秀朗營區
20210811,精誠甲字953037,10020,嘉義市東區蘭潭里學府路456號,彌陀營區
20210811,忠義甲字941005,64000,高雄市左營區介壽路10號,武進營區
20210812,精誠甲字933036,68000,桃園市大溪區烏塗窟901號,虎豹坑營區
20210813,博愛甲字952009,66000,臺中市西屯區青海路二段111號,青海營區
20210814,博愛甲字233607,65000,新北市淡水區中正路二段53號,忠莊營區
20210814,博愛甲字241507,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區
20210814,博愛甲字233603,65000,新北市淡水區中正路二段53號,忠莊營區
20210814,博愛甲字251704,66000,臺中市烏日區中山路二段502號,成功嶺營區
20210814,精誠甲字251007,10010,嘉義縣大林鎮中坑里沙崙19號,中坑營區
20210814,精誠甲字231506,10004,新竹縣湖口鄉八德路3段11巷12號,長安營區
20210814,精誠甲字240801,64000,高雄市旗山區旗楠三路234號,嶺口營區
20210814,精誠甲字240802,64000,高雄市旗山區旗楠三路234號,嶺口營區
20210814,精誠甲字250301,66000,臺中市烏日區學田路719號,成功嶺營區
20210814,精誠甲字250303,66000,臺中市烏日區學田路719號,成功嶺營區
20210814,仁愛甲字140100,67000,臺南市南區機場路905號,臺南基地
20210814,忠義甲字230100,10017,基隆市中山二路94號,居仁營區
20210816,博愛甲字952010,66000,臺中市西屯區青海路二段111號,青海營區
20210817,博愛甲字932008,10017,基隆市信義區正信路203號,正信營區
20210817,精誠甲字932005,65000,新北市淡水區自立路17號,前山營區
20210817,精誠甲字933044,10002,宜蘭縣宜蘭市建軍路46號,金六結營區
20210818,精誠甲字932008,65000,新北市淡水區自立路17號,前山營區
20210818,精誠甲字923001,10015,花蓮縣新城鄉太平街197號,復興北營區
20210818,博愛甲字932011,10017,基隆市信義區正信路203號,正信營區
