MusterCallsDate,MobilizatonSymbol,Countycode,RegistrationAddress,RecallUnit 
2019-03-13,精誠甲字932010,68000,桃園市平鎮區龍南路369號,龍陵營區,
2019-03-13,精誠甲字943002,67000,臺南市官田區官田里279號,官田營區,
2019-03-13,精誠甲字953036,10008,南投縣埔里鎮蜈蚣里鯉魚路55號,鯉魚潭營區,
2019-03-13,忠貞甲字932006,68000,桃園市龜山區公西里復興街301之1號,慧敏營區,
2019-03-14,忠貞甲字932008,68000,桃園市龜山區公西里復興街301之1號,慧敏營區,
2019-03-14,精誠甲字932009,68000,桃園市平鎮區龍南路369號,龍陵營區,
2019-03-14,精誠甲字933010,68000,桃園市龍潭區聖亭路325號,凌雲崗營區,
2019-03-16,精誠甲字240306,67000,臺南市大內區日新里新厝仔路45號,大內營區,
2019-03-16,精誠甲字230105,10002,宜蘭縣建軍路46號,金六結營區,
2019-03-16,忠貞甲字230400,68000,桃園市龜山區公西里復興街301之1號,慧敏營區,
2019-03-16,博愛甲字251603,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2019-03-16,博愛甲字242400,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2019-03-16,博愛甲字243000,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2019-03-16,博愛甲字243100,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2019-03-16,博愛甲字231204,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2019-03-19,精誠甲字933026,10004,新竹縣湖口鄉勝利路二段350號,湖口二營區,
2019-03-19,精誠甲字953018,66000,臺中市神岡區圳堵里神清路163號,圳堵營區,
2019-03-20,精誠甲字953019,66000,臺中市神岡區圳堵里神清路163號,圳堵營區,
2019-03-20,精誠甲字953023,66000,臺中市大雅區忠義里信義路97號,南大營區,
2019-03-20,精誠甲字953035,10020,嘉義市東區鹿寮里紅毛埤42號,蘭潭營區,
2019-03-20,精誠甲字933027,10004,新竹縣湖口鄉勝利路二段350號,湖口二營區,
2019-03-21,精誠甲字953024,66000,臺中市大雅區忠義里信義路97號,南大營區,
2019-03-21,精誠甲字952013,66000,臺中市神岡區圳堵里神清路163號,圳堵,
2019-03-22,精誠甲字942007,67000,臺南市永康區中山南路363號,湯山營區,
2019-03-23,精誠甲字240400,64000,高雄市燕巢區鳳旗路23號,鳳雄營區,
2019-03-23,精誠甲字240104,67000,臺南市永康區中山南路363號,湯山營區,
2019-03-23,博愛甲字231205,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2019-03-23,博愛甲字243200,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2019-03-23,博愛甲字242600,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2019-03-23,博愛甲字251605,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2019-03-23,忠貞甲字230202,68000,桃園市龜山區公西里復興街301之1號,慧敏營區,
2019-03-25,博愛甲字953009,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2019-03-25,博愛甲字246600,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2019-03-25,精誠甲字932030,68000,桃園市中壢區龍東路750號,建國營區,
2019-03-25,精誠甲字953011,66000,臺中市后里區廣福里馬場路292號,后里南營區,
2019-03-26,精誠甲字953012,66000,臺中市后里區廣福里馬場路292號,后里南營區,
2019-03-26,精誠甲字932031,68000,桃園市中壢區龍東路750號,建國營區,
2019-03-26,衛國甲字240100,64000,高雄市鳳山區鳳頂路1000號,金湯營區,
2019-03-27,精誠甲字932032,68000,桃園市中壢區龍東路750號,建國營區,
2019-03-27,精誠甲字953013,66000,臺中市后里區廣福里馬場路292號,后里南營區,
2019-03-28,精誠甲字952015,66000,臺中市后里區廣福里馬場路292號,后里南營區,
2019-03-28,精誠甲字932033,68000,桃園市中壢區龍東路750號,建國營區,
2019-03-29,精誠甲字933020,68000,桃園市中壢區龍東路750號,建國營區,
2019-03-29,忠貞甲字932013,10018,新竹市東區建功一路55號,建功營區,
2019-03-29,博愛甲字952013,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2019-04-01,博愛甲字952014,66000,臺中市烏日區榮泉里中山路三段502號,成功嶺營區,
2019-04-01,忠貞甲字952004,66000,臺中市大雅區中清路五段2號,硬漢營區,
2019-04-01,精誠甲字933039,10002,宜蘭市光復路一號,宜蘭火車站,
2019-04-08,博愛甲字952015,66000,臺中市烏日區榮泉里中山路三段502號,成功嶺營區,
2019-04-08,博愛甲字226100,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2019-04-09,忠貞甲字933001,68000,桃園市龜山區公西里復興街301之1號,慧敏營區,
2019-04-10,忠貞甲字952005,66000,臺中市大雅區中清路五段2號,硬漢營區,
2019-04-10,精誠甲字941001,64000,高雄市鳳山區鳳頂路1000號,金湯營區,
2019-04-12,精誠甲字943021,64000,高雄市鳳山區鳳頂路1000號,金湯營區,
2019-04-12,仁愛甲字922006,10014,臺東縣臺東市志航路三段3號,志航基地,
2019-04-12,博愛甲字953704,10008,南投縣南投市民族路512號,明德營區,
2019-04-13,忠貞甲字230203,68000,桃園市龜山區公西里復興街301之1號,慧敏營區,
2019-04-13,忠貞甲字230500,68000,桃園市龜山區公西里復興街301之1號,慧敏營區,
2019-04-13,忠貞甲字230700,68000,桃園市龜山區公西里復興街301之1號,慧敏營區,
2019-04-13,博愛甲字252600,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2019-04-13,博愛甲字252700,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2019-04-13,博愛甲字222100,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2019-04-13,博愛甲字211201,64000,高雄市燕巢區鳳旗路23號,鳳雄營區,
2019-04-13,博愛甲字211206,64000,高雄市燕巢區鳳旗路23號,鳳雄營區,
2019-04-13,博愛甲字211207,64000,高雄市燕巢區鳳旗路23號,鳳雄營區,
2019-04-13,博愛甲字221107,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2019-04-13,大業甲字240304,10013,屏東縣內埔鄉龍泉村中勝路400號,龍泉營區,
2019-04-13,精誠甲字251002,10010,嘉義縣大林鎮中坑里沙崙19號,中坑營區,
2019-04-13,精誠甲字241001,64000,高雄市鳳山區鳳頂路1000號,金湯營區,
2019-04-13,精誠甲字241003,64000,高雄市鳳山區鳳頂路1000號,金湯營區,
2019-04-13,精誠甲字250104,66000,臺中市和平區東關路一段岳武巷5號,麗陽營區,
2019-04-13,精誠甲字231302,10005,苗栗縣頭份市斗煥里斗煥199之1號,斗煥坪營區,
2019-04-15,博愛甲字256800,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2019-04-15,博愛甲字932029,10005,苗栗縣頭份市斗煥里斗煥199之1號,斗煥坪營區,
2019-04-15,博愛甲字952022,10008,南投縣南投市民族路512號,明德營區,
2019-04-16,博愛甲字932032,65000,新北市淡水區中正路二段53號,忠莊營區,
2019-04-16,博愛甲字933009,10005,苗栗縣頭份市斗煥里斗煥199之1號,斗煥坪營區,
2019-04-16,博愛甲字933010,10005,苗栗縣頭份市斗煥里斗煥199之1號,斗煥坪營區,
2019-04-16,博愛甲字933011,10005,苗栗縣頭份市斗煥里斗煥199之1號,斗煥坪營區,
2019-04-16,仁愛甲字941001,64000,高雄市岡山區高雄市岡山區介壽西路西首1號,岡山基地,
2019-04-16,精誠甲字923011,10015,花蓮縣吉安鄉中正路2段306號,南埔營區,
2019-04-16,精誠甲字933044,10002,宜蘭縣宜蘭市建軍路46號,金六結營區,
2019-04-17,精誠甲字933034,10002,宜蘭縣頭城鎮宜三路1段311號,二城營區,
2019-04-17,精誠甲字943040,64000,高雄市鼓山區鼓山三路127號,自強營區,
2019-04-17,精誠甲字953042,66000,臺中市大雅區忠義里信義路126號,北大營區,
2019-04-17,精誠甲字953044,66000,臺中市烏日區榮泉里中山路三段502號,成功嶺營區,
2019-04-17,精誠甲字953038,66000,臺中市潭子區仁愛路一段1號,新田營區,
2019-04-17,仁愛甲字941002,64000,高雄市岡山區介壽西路西首1號,岡山基地,
2019-04-17,博愛甲字932034,65000,新北市淡水區中正路二段53號,忠莊營區,
2019-04-17,博愛甲字932030,10005,苗栗縣頭份市斗煥里斗煥199之1號,斗煥坪營區,
2019-04-17,忠貞甲字952006,66000,臺中市大雅區中清路五段2號,硬漢營區,
2019-04-19,博愛甲字952023,10008,南投縣南投市民族路512號,明德營區,
2019-04-19,仁愛甲字932003,65000,新北市三芝區鍚板村梀板頭382號,天龍營區,
2019-04-20,博愛甲字221103,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2019-04-20,博愛甲字211203,64000,高雄市燕巢區鳳旗路23號,鳳雄營區,
2019-04-20,博愛甲字222300,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2019-04-20,博愛甲字251304,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2019-04-20,忠義甲字230100,10017,基隆市中山二路94號,居仁營區,
2019-04-20,仁愛甲字250200,10010,嘉義縣水上鄉榮典路1號,嘉義基地,
2019-04-20,精誠甲字250303,66000,臺中市烏日區學田路719號,成功嶺營區,
2019-04-20,精誠甲字250310,66000,臺中市烏日區學田路719號,成功嶺營區,
2019-04-20,精誠甲字231303,10005,苗栗縣頭份市斗煥里斗煥199之1號,斗煥坪營區,
2019-04-20,精誠甲字230102,10002,宜蘭縣建軍路46號,金六結營區,
2019-04-20,精誠甲字230303,10004,新竹縣關西鎮老?寮東平里1鄰22號,關西營區,
2019-04-20,精誠甲字230306,10005,苗栗縣頭份市斗煥里斗煥199之1號,斗煥坪營區,
2019-04-20,精誠甲字240304,67000,臺南市大內區日新里新厝仔路45號,大內營區,
2019-04-22,博愛甲字953012,10008,南投縣南投市民族路512號,明德營區,
2019-04-23,忠貞甲字932001,68000,桃園市龜山區公西里復興街301之1號,慧敏營區,
2019-04-23,仁愛甲字921002,10015,花蓮縣新城鄉嘉新村花師街37號,花蓮營區,
2019-04-24,仁愛甲字921001,10015,花蓮縣新城鄉嘉新村花師街37號,花蓮營區,
2019-04-24,精誠甲字943031,64000,高雄市橋頭區甲昌路287號,新莊營區,
2019-04-25,仁愛甲字923001,10015,花蓮縣新城鄉嘉新村花師街37號,花蓮營區,
2019-04-26,忠貞甲字932012,68000,桃園市龜山區公西里復興街301之1號,慧敏營區,
2019-04-29,博愛甲字953703,10007,彰化縣彰化市卦山路14號,龍泉營區,
2019-05-02,仁愛甲字953002,10010,嘉義縣水上鄉榮典路11號,嘉義基地,
2019-05-03,博愛甲字952016,10007,彰化縣彰化市卦山路14號,龍泉營區,
2019-05-04,忠貞甲字230204,68000,桃園市龜山區公西里復興街301之1號,慧敏營區,
2019-05-04,博愛甲字252400,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2019-05-04,博愛甲字252500,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2019-05-04,博愛甲字211204,64000,高雄市燕巢區鳳旗路23號,鳳雄營區,
2019-05-04,博愛甲字231304,65000,新北市淡水區中正路二段53號,忠莊營區,
2019-05-04,博愛甲字232300,65000,新北市淡水區中正路二段53號,忠莊營區,
2019-05-04,仁愛甲字130800,10018,新竹市北區中正路699號,新竹空軍基地,
2019-05-04,仁愛甲字131000,65000,新北市淡水區崁頂92號,神鷹營區,
2019-05-04,仁愛甲字131100,65000,新北市三芝區鍚板村梀板頭382號,天龍營區,
2019-05-04,仁愛甲字131400,65000,新北市金山區永興里6鄰香果園246號,神雷營區,
2019-05-04,仁愛甲字131500,65000,新北市淡水區崁頂92號,神鷹營區,
2019-05-04,精誠甲字240907,64000,高雄市鳳山區鳳頂路1000號,金湯營區,
2019-05-06,博愛甲字922011,10014,臺東縣臺東市中興路三段69巷100號,豐年營區,
2019-05-06,博愛甲字923008,10014,臺東縣臺東市中興路三段69巷100號,豐年營區,
2019-05-06,博愛甲字952017,10007,彰化縣彰化市卦山路14號,龍泉營區,
2019-05-07,精誠甲字932003,10002,宜蘭縣三星鄉貴林路2段2號,紅柴林營區,
2019-05-08,精誠甲字932002,10002,宜蘭縣三星鄉貴林路2段2號,紅柴林營區,
2019-05-08,精誠甲字953040,66000,臺中市大雅區忠義里信義路126號,北大營區,
2019-05-08,精誠甲字943036,67000,臺南市新營區中山路1號,新營火車站,
2019-05-09,精誠甲字943008,67000,臺南市新化區知義里新和庄551號,知義營區,
2019-05-09,精誠甲字933001,10002,宜蘭縣三星鄉貴林路2段2號,紅柴林營區,
2019-05-10,博愛甲字952018,10007,彰化縣彰化市卦山路14號,龍泉營區,
2019-05-10,博愛甲字922009,10014,臺東縣臺東市中興路三段69巷100號,豐年營區,
2019-05-11,博愛甲字251705,66000,臺中市烏日區榮泉里中山路三段502號,成功嶺營區,
2019-05-11,博愛甲字231308,65000,新北市淡水區中正路二段53號,忠莊營區,
2019-05-11,博愛甲字231309,65000,新北市淡水區中正路二段53號,忠莊營區,
2019-05-11,博愛甲字231301,65000,新北市淡水區中正路二段53號,忠莊營區,
2019-05-11,博愛甲字231302,65000,新北市淡水區中正路二段53號,忠莊營區,
2019-05-11,博愛甲字211205,64000,高雄市燕巢區鳳旗路23號,鳳雄營區,
2019-05-11,大業甲字240104,64000,高雄市左營區世運大道3號,南勝利營區,
2019-05-11,仁愛甲字150200,66000,臺中市神岡區神清路114號,神岡營區,
2019-05-11,仁愛甲字151100,66000,臺中市大雅區中清路五段2號,清泉崗營區,
2019-05-11,仁愛甲字151200,66000,臺中市大雅區中清路五段2號,清泉崗營區,
2019-05-11,仁愛甲字151400,66000,臺中市大雅區中清路五段2號,清泉崗營區,
2019-05-14,博愛甲字932008,10017,基隆市信義區正信路203號,正信營區,
2019-05-15,博愛甲字932011,10017,基隆市信義區正信路203號,正信營區,
2019-05-15,精誠甲字953039,67000,臺南市白河區內角里2號,內角營區,
2019-05-15,精誠甲字230501,10004,新竹縣關西鎮老寮東平里1鄰22號,關西營區,
2019-05-15,精誠甲字230502,10004,新竹縣關西鎮老寮東平里1鄰22號,關西營區,
2019-05-15,精誠甲字231404,65000,新北市鶯歌區八德路99號,岳崙營區,
2019-05-17,仁愛甲字932007,65000,新北市新店區安忠路101號,神雕營區,
2019-05-18,博愛甲字231305,65000,新北市淡水區中正路二段53號,忠莊營區,
2019-05-18,博愛甲字232400,65000,新北市淡水區中正路二段53號,忠莊營區,
2019-05-18,博愛甲字251704,66000,臺中市烏日區榮泉里中山路三段502號,成功嶺營區,
2019-05-18,精誠甲字230310,10004,新竹縣關西鎮老庚寮22號,關西營區,
2019-05-18,大業甲字240105,64000,高雄市左營區世運大道3號,南勝利營區,
2019-05-20,仁愛甲字932011,68000,桃園市楊梅區楊湖路一段367巷51號,慧星營區,
2019-05-22,精誠甲字943032,67000,臺南市新化區那菝林167號,那菝林營區,
2019-05-24,忠貞甲字933002,68000,桃園市龜山區公西里復興街301之1號,慧敏營區,
2019-05-25,忠貞甲字230205,68000,桃園市龜山區公西里復興街301之1號,慧敏營區,
2019-05-25,博愛甲字252100,10005,苗栗縣苗栗市府前路56號,建功營區,
2019-05-25,博愛甲字231404,68000,桃園市中壢區成章一街2號,龍勝營區,
2019-05-25,博愛甲字241406,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2019-05-25,忠信甲字140101,64000,高雄市旗山區華山路11號,華山營區,
2019-05-25,忠義甲字280700,10017,基隆市中山二路94號,居仁營區,
2019-05-25,大業甲字140500,64000,高雄市林園區潭頭里潭頭路803號,勾踐營區,
2019-05-25,大業甲字230200,10002,宜蘭縣蘇澳鎮軍港路10號,東海營區,
2019-05-25,仁愛甲字240100,67000,臺南市南區機場路905號,臺南基地,
2019-05-25,仁愛甲字140300,10013,屏東縣屏東市勝利路330號,屏東基地,
2019-05-25,精誠甲字140900,64000,高雄市阿蓮區復安路232號,天山營區,
2019-05-25,精誠甲字230302,10004,新竹縣關西鎮老?寮東平里1鄰22號,關西營區,
2019-05-25,精誠甲字240908,10013,屏東縣枋山鄉加祿村加祿路192號,加祿堂營區,
2019-05-25,精誠甲字250301,66000,臺中市烏日區學田路719號,成功嶺營區,
2019-05-25,精誠甲字240904,10013,屏東縣枋山鄉加祿村加祿路192號,加祿堂營區,
2019-05-25,精誠甲字250305,66000,臺中市烏日區學田路719號,成功嶺營區,
2019-05-25,精誠甲字250309,66000,臺中市烏日區學田路719號,成功嶺營區,
2019-05-26,精誠甲字932017,10004,新竹縣關西鎮老庚寮22號,關西營區,
2019-05-26,精誠甲字952004,66000,臺中市烏日區學田路719號,成功嶺營區,
2019-05-26,精誠甲字942013,10013,屏東縣枋山鄉加祿村加祿路192號,加祿堂營區,
2019-05-27,仁愛甲字921008,10015,花蓮縣新城鄉佳林村佳林105號,佳山基地,
2019-05-27,仁愛甲字953001,66000,臺中市大雅區中清路五段2號,清泉崗基地,
2019-05-27,仁愛甲字951005,10010,嘉義縣水上鄉榮典路11號,嘉義基地,
2019-05-28,仁愛甲字921005,10014,臺東縣臺東市志航路三段3號,志航基地,
2019-05-28,仁愛甲字921009,10015,花蓮縣新城鄉佳林村佳林105號,佳山基地,
2019-05-28,大業甲字943003,64000,高雄市林園區潭頭里潭頭路803號,勾踐營區,
